"","salary","age","family_members","target","city_Екатеринбург","city_Киев","city_Краснодар","city_Минск","city_Москва","city_Новосибирск","city_Омск","city_Петербург","city_Томск","city_Хабаровск","city_Ярославль","vacation_preference_Архитектура","vacation_preference_Ночные клубы","vacation_preference_Пляжный отдых","vacation_preference_Шоппинг","transport_preference_Автомобиль","transport_preference_Космический корабль","transport_preference_Морской транспорт","transport_preference_Поезд","transport_preference_Самолет"
"498","78000","64","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"499","67000","68","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"500","168000","63","0","London","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1"
"501","85000","63","3","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"502","75000","35","0","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"503","94000","62","0","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"504","65000","55","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"505","96000","43","3","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"506","129000","54","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1"
"507","41000","61","2","Paris","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"508","156000","59","1","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"509","120000","60","3","Tokio","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0"
"510","72000","28","0","Paris","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"511","91000","61","0","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"512","178000","42","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"513","204000","73","0","London","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1"
"514","87000","66","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"515","185000","33","1","New York","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0"
"516","164000","60","1","London","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"517","174000","63","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"518","108000","56","3","Tokio","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"519","71000","57","2","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"520","166000","53","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"521","194000","30","1","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"522","104000","52","2","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"523","59000","66","2","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"524","41000","63","3","Tokio","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"525","95000","54","2","New York","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0"
"526","182000","72","1","Sydney","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"527","206000","75","0","London","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"528","183000","59","2","Tokio","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"529","199000","59","1","Tokio","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"530","172000","46","1","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"531","163000","51","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"532","205000","35","1","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"533","53000","50","2","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"534","170000","56","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1"
"535","85000","61","2","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"536","174000","63","0","London","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"537","186000","64","2","Tokio","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"538","27000","50","0","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"539","186000","55","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"540","67000","74","2","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"541","73000","52","3","Paris","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"542","177000","61","0","London","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0"
"543","139000","44","1","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"544","158000","63","0","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"545","130000","50","1","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"546","91000","52","2","Tokio","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"547","204000","61","0","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"548","63000","59","1","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"549","99000","50","3","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"550","105000","56","2","New York","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0"
"551","74000","63","2","New York","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"552","126000","50","1","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"553","106000","56","2","New York","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
"554","61000","39","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"555","127000","52","0","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"556","99000","65","2","New York","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"557","174000","26","1","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"558","35000","57","1","London","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"559","187000","21","1","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"560","82000","49","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"561","42000","59","1","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"562","36000","64","2","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"563","65000","51","2","Paris","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"564","145000","69","3","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"565","42000","55","2","Paris","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"566","150000","40","0","New York","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"567","87000","36","0","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"568","161000","63","2","Tokio","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"569","73000","36","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"570","93000","66","1","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"571","172000","34","1","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"572","181000","62","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"573","67000","64","1","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"574","71000","64","2","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"575","52000","48","2","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"576","89000","51","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"577","81000","62","2","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"578","6000","59","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0"
"579","206000","28","1","New York","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0"
"580","61000","63","2","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"581","158000","60","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"582","193000","30","0","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"583","95000","56","2","New York","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0"
"584","93000","67","1","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"585","38000","55","0","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"586","69000","65","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"587","105000","56","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"588","166000","61","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"589","53000","61","1","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"590","76000","65","2","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"591","55000","58","2","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0"
"592","163000","61","1","Sydney","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"593","18000","54","1","London","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"594","3000","68","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"595","133000","41","0","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"596","24000","71","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"597","182000","66","1","London","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"598","61000","75","1","Paris","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1"
"599","154000","68","1","Sydney","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1"
"600","60000","64","3","New York","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"601","64000","67","1","Tokio","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"602","151000","35","1","New York","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"603","74000","74","1","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"604","27000","82","3","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"605","80000","64","2","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"606","53000","61","1","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"607","115000","57","0","Sydney","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
"608","201000","59","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0"
"609","179000","65","2","Tokio","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"610","14000","59","1","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"611","19000","56","2","Paris","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"612","150000","53","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"613","91000","51","3","Tokio","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1"
"614","184000","56","1","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"615","193000","36","1","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"616","222000","56","3","Tokio","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1"
"617","184000","55","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"618","93000","63","2","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1"
"619","87000","55","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"620","180000","61","2","Tokio","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"621","74000","32","0","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"622","139000","58","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0"
"623","171000","67","1","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"624","93000","63","1","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"625","63000","65","2","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"626","78000","65","2","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"627","51000","66","2","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"628","62000","41","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"629","111000","57","1","Sydney","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"630","107000","52","2","Paris","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"631","176000","68","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"632","148000","56","1","London","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0"
"633","205000","25","1","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"634","123000","64","1","Sydney","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0"
"635","107000","56","2","Paris","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0"
"636","153000","64","1","Sydney","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1"
"637","187000","34","1","New York","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0"
"638","115000","38","1","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"639","177000","58","3","Tokio","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1"
"640","154000","56","0","London","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"641","50000","59","0","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"642","108000","56","2","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"643","106000","74","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
"644","195000","63","0","London","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0"
"645","91000","54","3","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"646","123000","36","1","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"647","72000","63","2","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"648","92000","56","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"649","74000","57","2","New York","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"650","81000","55","2","Tokio","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"651","98000","65","2","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"652","63000","33","0","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"653","99000","61","3","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"654","205000","76","2","Tokio","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"655","152000","58","3","Tokio","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"656","229000","28","1","New York","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"657","66000","60","2","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"658","94000","48","0","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"659","100000","60","1","London","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"660","107000","63","3","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"661","148000","57","2","Tokio","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"662","80000","65","0","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"663","202000","56","1","Sydney","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"664","87000","59","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"665","71000","47","0","Paris","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"666","209000","70","1","London","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"667","68000","34","1","Paris","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0"
"668","102000","62","2","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"669","49000","63","1","London","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"670","61000","57","1","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"671","205000","68","0","London","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"672","209000","29","1","New York","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"673","55000","73","1","Tokio","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"674","109000","44","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"675","183000","29","2","New York","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"676","82000","53","2","Tokio","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"677","166000","49","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"678","168000","40","0","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"679","113000","53","0","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"680","176000","57","1","Sydney","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1"
"681","44000","59","1","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"682","97000","72","1","Paris","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0"
"683","45000","70","3","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"684","96000","63","0","London","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"685","69000","66","2","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"686","103000","45","2","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"687","5000","56","3","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0"
"688","176000","65","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"689","63000","62","2","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"690","129000","55","1","London","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"691","172000","57","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"692","67000","69","2","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"693","213000","29","1","New York","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"694","132000","59","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"695","90000","46","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"696","12000","78","2","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"697","188000","64","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"698","210000","55","2","Tokio","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1"
"699","148000","60","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0"
"700","110000","59","0","London","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"701","25000","59","1","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"702","68000","72","1","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"703","94000","44","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0"
"704","158000","50","0","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"705","100000","53","2","Tokio","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"706","79000","63","3","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"707","167000","58","0","Sydney","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"708","90000","52","2","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"709","157000","61","1","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"710","95000","36","1","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"711","207000","47","1","Sydney","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"712","48000","68","3","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"713","38000","52","2","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0"
"714","90000","61","2","Paris","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1"
"715","165000","60","1","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"716","75000","66","2","Paris","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"717","168000","56","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"718","183000","75","0","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"719","125000","33","0","Paris","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"720","70000","50","4","Tokio","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"721","103000","52","0","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"722","194000","44","0","Sydney","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1"
"723","224000","54","2","Tokio","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"724","150000","44","0","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"725","58000","65","2","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"726","130000","53","0","London","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"727","157000","62","3","Tokio","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"728","62000","49","1","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0"
"729","151000","61","2","Tokio","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1"
"730","155000","67","2","Tokio","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"731","36000","61","2","Paris","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"732","84000","61","1","Tokio","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1"
"733","146000","54","3","Sydney","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"734","58000","65","2","Tokio","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
"735","81000","62","2","Tokio","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1"
"736","169000","35","0","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"737","65000","65","3","New York","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0"
"738","100000","66","0","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"739","103000","52","0","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"740","201000","29","0","New York","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"741","178000","31","0","New York","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"742","91000","44","1","London","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"743","69000","62","1","London","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"744","95000","65","1","Paris","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1"
"745","54000","39","1","Paris","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"746","104000","59","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0"
"747","54000","51","2","Paris","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"748","185000","72","1","Sydney","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1"
